# Engine name: SSI Liquid - Kerosene
# Sun Jan 21 21:30:38 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    12.8000    550.0000      0.0000      1.0000      0.0000   3101.7686     28.4106      1.1676      1.1541   1489.3564    230.6336    253.8209      1.5186      1.6713      1.0000 
    12.8000    600.0000      0.0000      1.0000      0.0000   3107.9884     28.4254      1.1680      1.1547   1490.1396    232.6853    255.2754      1.5313      1.6800      1.0000 
    12.8000    650.0000      0.0000      1.0000      0.0000   3113.6730     28.4390      1.1684      1.1553   1490.8502    234.5253    256.5832      1.5427      1.6878      1.0000 
    12.8000    700.0000      0.0000      1.0000      0.0000   3118.9038     28.4515      1.1688      1.1558   1491.4997    236.1897    257.7689      1.5530      1.6948      1.0000 
    12.8000    750.0000      0.0000      1.0000      0.0000   3123.7450     28.4630      1.1691      1.1563   1492.0970    237.7062    258.8515      1.5623      1.7013      1.0000 
    12.8000    800.0000      0.0000      1.0000      0.0000   3128.2484     28.4738      1.1695      1.1568   1492.6493    239.0967    259.8461      1.5709      1.7072      1.0000 
    12.8000    850.0000      0.0000      1.0000      0.0000   3132.4560     28.4838      1.1698      1.1572   1493.1623    240.3788    260.7647      1.5787      1.7126      1.0000 
    12.8000    900.0000      0.0000      1.0000      0.0000   3136.4026     28.4933      1.1700      1.1577   1493.6410    241.5666    261.6171      1.5860      1.7177      1.0000 
    12.8000    950.0000      0.0000      1.0000      0.0000   3140.1173     28.5022      1.1703      1.1581   1494.0892    242.6719    262.4115      1.5928      1.7224      1.0000 
    12.8000   1000.0000      0.0000      1.0000      0.0000   3143.6246     28.5106      1.1706      1.1584   1494.5103    243.7044    263.1545      1.5991      1.7268      1.0000 
    12.9000     50.0000      0.0000      1.0000      0.0000   2914.3491     27.9972      1.1573      1.1379   1462.2832    143.0960    197.2416      0.9597      1.3228      1.0000 
    12.9000    100.0000      0.0000      1.0000      0.0000   2969.2907     28.1259      1.1601      1.1425   1470.3250    176.2747    216.6636      1.1757      1.4451      1.0000 
    12.9000    150.0000      0.0000      1.0000      0.0000   3000.7678     28.2000      1.1618      1.1452   1474.7675    192.0057    226.9913      1.2768      1.5094      1.0000 
    12.9000    200.0000      0.0000      1.0000      0.0000   3022.7430     28.2519      1.1631      1.1472   1477.7939    201.9191    233.6943      1.3399      1.5508      1.0000 
    12.9000    250.0000      0.0000      1.0000      0.0000   3039.5594     28.2917      1.1641      1.1488   1480.0665    208.9859    238.5360      1.3847      1.5805      1.0000 
    12.9000    300.0000      0.0000      1.0000      0.0000   3053.1386     28.3238      1.1649      1.1501   1481.8732    214.3919    242.2702      1.4188      1.6033      1.0000 
    12.9000    350.0000      0.0000      1.0000      0.0000   3064.5000     28.3508      1.1656      1.1512   1483.3649    218.7226    245.2800      1.4460      1.6216      1.0000 
    12.9000    400.0000      0.0000      1.0000      0.0000   3074.2487     28.3740      1.1662      1.1521   1484.6300    222.3066    247.7834      1.4684      1.6367      1.0000 
    12.9000    450.0000      0.0000      1.0000      0.0000   3082.7729     28.3942      1.1668      1.1530   1485.7248    225.3456    249.9152      1.4874      1.6496      1.0000 
    12.9000    500.0000      0.0000      1.0000      0.0000   3090.3368     28.4122      1.1673      1.1538   1486.6871    227.9712    251.7640      1.5038      1.6607      1.0000 
    12.9000    550.0000      0.0000      1.0000      0.0000   3097.1278     28.4284      1.1678      1.1545   1487.5436    230.2739    253.3907      1.5181      1.6705      1.0000 
    12.9000    600.0000      0.0000      1.0000      0.0000   3103.2836     28.4431      1.1682      1.1551   1488.3139    232.3182    254.8391      1.5308      1.6792      1.0000 
    12.9000    650.0000      0.0000      1.0000      0.0000   3108.9088     28.4565      1.1686      1.1557   1489.0126    234.1514    256.1414      1.5421      1.6869      1.0000 
    12.9000    700.0000      0.0000      1.0000      0.0000   3114.0839     28.4689      1.1690      1.1562   1489.6510    235.8097    257.3221      1.5524      1.6940      1.0000 
    12.9000    750.0000      0.0000      1.0000      0.0000   3118.8728     28.4803      1.1693      1.1567   1490.2379    237.3206    258.4002      1.5617      1.7004      1.0000 
    12.9000    800.0000      0.0000      1.0000      0.0000   3123.3268     28.4909      1.1696      1.1572   1490.7804    238.7060    259.3906      1.5703      1.7063      1.0000 
    12.9000    850.0000      0.0000      1.0000      0.0000   3127.4877     28.5009      1.1700      1.1577   1491.2843    239.9833    260.3054      1.5781      1.7118      1.0000 
    12.9000    900.0000      0.0000      1.0000      0.0000   3131.3899     28.5102      1.1702      1.1581   1491.7543    241.1667    261.1543      1.5854      1.7168      1.0000 
    12.9000    950.0000      0.0000      1.0000      0.0000   3135.0623     28.5190      1.1705      1.1585   1492.1942    242.2679    261.9453      1.5922      1.7215      1.0000 
    12.9000   1000.0000      0.0000      1.0000      0.0000   3138.5292     28.5273      1.1708      1.1589   1492.6075    243.2965    262.6853      1.5985      1.7259      1.0000 
    13.0000     50.0000      0.0000      1.0000      0.0000   2911.1779     28.0178      1.1573      1.1382   1460.7929    142.9529    197.0314      0.9597      1.3227      1.0000 
    13.0000    100.0000      0.0000      1.0000      0.0000   2965.7477     28.1458      1.1601      1.1428   1468.7523    176.0758    216.3940      1.1756      1.4448      1.0000 
    13.0000    150.0000      0.0000      1.0000      0.0000   2996.9876     28.2193      1.1619      1.1456   1473.1434    191.7703    226.6805      1.2766      1.5090      1.0000 
    13.0000    200.0000      0.0000      1.0000      0.0000   3018.7853     28.2708      1.1632      1.1476   1476.1317    201.6563    233.3539      1.3397      1.5503      1.0000 
    13.0000    250.0000      0.0000      1.0000      0.0000   3035.4586     28.3103      1.1642      1.1491   1478.3739    208.7015    238.1738      1.3844      1.5799      1.0000 
    13.0000    300.0000      0.0000      1.0000      0.0000   3048.9173     28.3422      1.1650      1.1504   1480.1554    214.0899    241.8913      1.4184      1.6026      1.0000 
    13.0000    350.0000      0.0000      1.0000      0.0000   3060.1743     28.3689      1.1658      1.1516   1481.6253    218.4059    244.8878      1.4456      1.6209      1.0000 
    13.0000    400.0000      0.0000      1.0000      0.0000   3069.8306     28.3919      1.1664      1.1525   1482.8714    221.9776    247.3804      1.4680      1.6360      1.0000 
    13.0000    450.0000      0.0000      1.0000      0.0000   3078.2719     28.4119      1.1670      1.1534   1483.9491    225.0059    249.5031      1.4869      1.6488      1.0000 
    13.0000    500.0000      0.0000      1.0000      0.0000   3085.7605     28.4298      1.1675      1.1541   1484.8961    227.6222    251.3441      1.5033      1.6599      1.0000 
    13.0000    550.0000      0.0000      1.0000      0.0000   3092.4823     28.4458      1.1680      1.1548   1485.7387    229.9167    252.9640      1.5176      1.6697      1.0000 
    13.0000    600.0000      0.0000      1.0000      0.0000   3098.5743     28.4603      1.1684      1.1555   1486.4961    231.9536    254.4064      1.5302      1.6784      1.0000 
    13.0000    650.0000      0.0000      1.0000      0.0000   3104.1401     28.4736      1.1688      1.1561   1487.1829    233.7803    255.7033      1.5416      1.6861      1.0000 
    13.0000    700.0000      0.0000      1.0000      0.0000   3109.2596     28.4859      1.1692      1.1566   1487.8103    235.4325    256.8791      1.5518      1.6932      1.0000 
    13.0000    750.0000      0.0000      1.0000      0.0000   3113.9963     28.4972      1.1695      1.1571   1488.3869    236.9379    257.9528      1.5611      1.6996      1.0000 
    13.0000    800.0000      0.0000      1.0000      0.0000   3118.4011     28.5077      1.1698      1.1576   1488.9197    238.3183    258.9392      1.5697      1.7055      1.0000 
    13.0000    850.0000      0.0000      1.0000      0.0000   3122.5153     28.5176      1.1702      1.1581   1489.4144    239.5909    259.8502      1.5775      1.7109      1.0000 
    13.0000    900.0000      0.0000      1.0000      0.0000   3126.3732     28.5268      1.1705      1.1585   1489.8758    240.7700    260.6956      1.5848      1.7159      1.0000 
    13.0000    950.0000      0.0000      1.0000      0.0000   3130.0034     28.5355      1.1707      1.1589   1490.3076    241.8671    261.4834      1.5916      1.7206      1.0000 
    13.0000   1000.0000      0.0000      1.0000      0.0000   3133.4300     28.5437      1.1710      1.1593   1490.7130    242.8920    262.2203      1.5979      1.7250      1.0000 
    13.1000     50.0000      0.0000      1.0000      0.0000   2908.0035     28.0380      1.1574      1.1384   1459.3101    142.8110    196.8224      0.9597      1.3227      1.0000 
    13.1000    100.0000      0.0000      1.0000      0.0000   2962.2010     28.1652      1.1602      1.1431   1467.1872    175.8778    216.1254      1.1756      1.4446      1.0000 
    13.1000    150.0000      0.0000      1.0000      0.0000   2993.2035     28.2383      1.1620      1.1459   1471.5267    191.5358    226.3710      1.2764      1.5086      1.0000 
    13.1000    200.0000      0.0000      1.0000      0.0000   3014.8237     28.2894      1.1633      1.1479   1474.4770    201.3946    233.0152      1.3395      1.5498      1.0000 
    13.1000    250.0000      0.0000      1.0000      0.0000   3031.3538     28.3285      1.1643      1.1495   1476.6888    208.4183    237.8137      1.3841      1.5793      1.0000 
    13.1000    300.0000      0.0000      1.0000      0.0000   3044.6920     28.3601      1.1652      1.1508   1478.4450    213.7895    241.5149      1.4181      1.6020      1.0000 
    13.1000    350.0000      0.0000      1.0000      0.0000   3055.8446     28.3866      1.1659      1.1519   1479.8933    218.0911    244.4985      1.4452      1.6202      1.0000 
    13.1000    400.0000      0.0000      1.0000      0.0000   3065.4086     28.4094      1.1666      1.1529   1481.1203    221.6506    246.9804      1.4676      1.6353      1.0000 
    13.1000    450.0000      0.0000      1.0000      0.0000   3073.7671     28.4293      1.1671      1.1538   1482.1812    224.6684    249.0943      1.4865      1.6481      1.0000 
    13.1000    500.0000      0.0000      1.0000      0.0000   3081.1804     28.4469      1.1677      1.1545   1483.1128    227.2756    250.9276      1.5028      1.6592      1.0000 
    13.1000    550.0000      0.0000      1.0000      0.0000   3087.8333     28.4628      1.1681      1.1552   1483.9415    229.5620    252.5409      1.5171      1.6689      1.0000 
    13.1000    600.0000      0.0000      1.0000      0.0000   3093.8615     28.4772      1.1686      1.1559   1484.6862    231.5916    253.9773      1.5297      1.6776      1.0000 
    13.1000    650.0000      0.0000      1.0000      0.0000   3099.3680     28.4904      1.1690      1.1565   1485.3612    233.4118    255.2690      1.5410      1.6853      1.0000 
    13.1000    700.0000      0.0000      1.0000      0.0000   3104.4321     28.5025      1.1694      1.1570   1485.9776    235.0581    256.4400      1.5513      1.6924      1.0000 
    13.1000    750.0000      0.0000      1.0000      0.0000   3109.1167     28.5137      1.1697      1.1576   1486.5439    236.5581    257.5093      1.5606      1.6988      1.0000 
    13.1000    800.0000      0.0000      1.0000      0.0000   3113.4723     28.5241      1.1701      1.1580   1487.0671    237.9335    258.4917      1.5691      1.7047      1.0000 
    13.1000    850.0000      0.0000      1.0000      0.0000   3117.5400     28.5338      1.1704      1.1585   1487.5528    239.2016    259.3991      1.5769      1.7101      1.0000 
    13.1000    900.0000      0.0000      1.0000      0.0000   3121.3537     28.5430      1.1707      1.1589   1488.0056    240.3764    260.2410      1.5842      1.7151      1.0000 
    13.1000    950.0000      0.0000      1.0000      0.0000   3124.9419     28.5516      1.1710      1.1593   1488.4293    241.4696    261.0257      1.5909      1.7198      1.0000 
    13.1000   1000.0000      0.0000      1.0000      0.0000   3128.3283     28.5597      1.1712      1.1597   1488.8271    242.4908    261.7597      1.5972      1.7242      1.0000 
    13.2000     50.0000      0.0000      1.0000      0.0000   2904.8264     28.0579      1.1574      1.1387   1457.8349    142.6699    196.6144      0.9597      1.3226      1.0000 
    13.2000    100.0000      0.0000      1.0000      0.0000   2958.6512     28.1843      1.1603      1.1434   1465.6295    175.6806    215.8577      1.1755      1.4443      1.0000 
    13.2000    150.0000      0.0000      1.0000      0.0000   2989.4162     28.2568      1.1621      1.1462   1469.9173    191.3023    226.0627      1.2763      1.5082      1.0000 
    13.2000    200.0000      0.0000      1.0000      0.0000   3010.8588     28.3075      1.1634      1.1483   1472.8296    201.1340    232.6783      1.3392      1.5493      1.0000 
    13.2000    250.0000      0.0000      1.0000      0.0000   3027.2457     28.3463      1.1644      1.1499   1475.0112    208.1366    237.4558      1.3838      1.5787      1.0000 
    13.2000    300.0000      0.0000      1.0000      0.0000   3040.4636     28.3777      1.1653      1.1512   1476.7422    213.4906    241.1410      1.4177      1.6014      1.0000 
    13.2000    350.0000      0.0000      1.0000      0.0000   3051.5119     28.4040      1.1661      1.1523   1478.1689    217.7781    244.1119      1.4448      1.6195      1.0000 
    13.2000    400.0000      0.0000      1.0000      0.0000   3060.9837     28.4265      1.1667      1.1533   1479.3770    221.3256    246.5835      1.4671      1.6346      1.0000 
    13.2000    450.0000      0.0000      1.0000      0.0000   3069.2594     28.4462      1.1673      1.1542   1480.4209    224.3331    248.6887      1.4860      1.6474      1.0000 
    13.2000    500.0000      0.0000      1.0000      0.0000   3076.5976     28.4637      1.1678      1.1549   1481.3374    226.9313    250.5145      1.5023      1.6584      1.0000 
    13.2000    550.0000      0.0000      1.0000      0.0000   3083.1816     28.4794      1.1683      1.1556   1482.1523    229.2097    252.1212      1.5166      1.6682      1.0000 
    13.2000    600.0000      0.0000      1.0000      0.0000   3089.1462     28.4937      1.1688      1.1563   1482.8843    231.2323    253.5519      1.5292      1.6768      1.0000 
    13.2000    650.0000      0.0000      1.0000      0.0000   3094.5935     28.5067      1.1692      1.1569   1483.5476    233.0460    254.8383      1.5405      1.6846      1.0000 
    13.2000    700.0000      0.0000      1.0000      0.0000   3099.6023     28.5187      1.1696      1.1575   1484.1530    234.6865    256.0047      1.5507      1.6916      1.0000 
    13.2000    750.0000      0.0000      1.0000      0.0000   3104.2349     28.5298      1.1699      1.1580   1484.7092    236.1813    257.0698      1.5600      1.6980      1.0000 
    13.2000    800.0000      0.0000      1.0000      0.0000   3108.5415     28.5401      1.1703      1.1585   1485.2229    237.5517    258.0482      1.5685      1.7038      1.0000 
    13.2000    850.0000      0.0000      1.0000      0.0000   3112.5628     28.5497      1.1706      1.1589   1485.6996    238.8153    258.9520      1.5763      1.7093      1.0000 
    13.2000    900.0000      0.0000      1.0000      0.0000   3116.3326     28.5588      1.1709      1.1594   1486.1439    239.9860    259.7907      1.5836      1.7143      1.0000 
    13.2000    950.0000      0.0000      1.0000      0.0000   3119.8788     28.5673      1.1712      1.1598   1486.5595    241.0752    260.5720      1.5903      1.7190      1.0000 
    13.2000   1000.0000      0.0000      1.0000      0.0000   3123.2252     28.5753      1.1715      1.1602   1486.9496    242.0922    261.3026      1.5966      1.7233      1.0000 
    13.3000     50.0000      0.0000      1.0000      0.0000   2901.6470     28.0774      1.1574      1.1390   1456.3672    142.5294    196.4072      0.9597      1.3225      1.0000 
    13.3000    100.0000      0.0000      1.0000      0.0000   2955.0988     28.2030      1.1604      1.1437   1464.0791    175.4843    215.5910      1.1754      1.4441      1.0000 
    13.3000    150.0000      0.0000      1.0000      0.0000   2985.6263     28.2750      1.1622      1.1465   1468.3153    191.0699    225.7559      1.2761      1.5078      1.0000 
    13.3000    200.0000      0.0000      1.0000      0.0000   3006.8913     28.3253      1.1635      1.1486   1471.1896    200.8747    232.3432      1.3390      1.5488      1.0000 
    13.3000    250.0000      0.0000      1.0000      0.0000   3023.1352     28.3638      1.1646      1.1502   1473.3410    207.8564    237.1001      1.3835      1.5782      1.0000 
    13.3000    300.0000      0.0000      1.0000      0.0000   3036.2327     28.3949      1.1655      1.1515   1475.0469    213.1935    240.7696      1.4174      1.6007      1.0000 
    13.3000    350.0000      0.0000      1.0000      0.0000   3047.1768     28.4209      1.1662      1.1527   1476.4520    217.4669    243.7281      1.4444      1.6189      1.0000 
    13.3000    400.0000      0.0000      1.0000      0.0000   3056.5566     28.4433      1.1669      1.1537   1477.6413    221.0026    246.1896      1.4667      1.6339      1.0000 
    13.3000    450.0000      0.0000      1.0000      0.0000   3064.7497     28.4628      1.1675      1.1546   1478.6685    224.0000    248.2862      1.4856      1.6467      1.0000 
    13.3000    500.0000      0.0000      1.0000      0.0000   3072.0129     28.4801      1.1680      1.1553   1479.5698    226.5893    250.1048      1.5018      1.6577      1.0000 
    13.3000    550.0000      0.0000      1.0000      0.0000   3078.5282     28.4957      1.1685      1.1561   1480.3709    228.8599    251.7050      1.5161      1.6674      1.0000 
    13.3000    600.0000      0.0000      1.0000      0.0000   3084.4293     28.5098      1.1690      1.1567   1481.0903    230.8755    253.1300      1.5287      1.6760      1.0000 
    13.3000    650.0000      0.0000      1.0000      0.0000   3089.8176     28.5227      1.1694      1.1573   1481.7420    232.6830    254.4114      1.5400      1.6838      1.0000 
    13.3000    700.0000      0.0000      1.0000      0.0000   3094.7712     28.5345      1.1698      1.1579   1482.3366    234.3176    255.5731      1.5502      1.6908      1.0000 
    13.3000    750.0000      0.0000      1.0000      0.0000   3099.3521     28.5455      1.1701      1.1584   1482.8827    235.8073    256.6341      1.5594      1.6972      1.0000 
    13.3000    800.0000      0.0000      1.0000      0.0000   3103.6099     28.5557      1.1705      1.1589   1483.3869    237.1730    257.6087      1.5679      1.7030      1.0000 
    13.3000    850.0000      0.0000      1.0000      0.0000   3107.5850     28.5653      1.1708      1.1594   1483.8547    238.4321    258.5088      1.5758      1.7085      1.0000 
    13.3000    900.0000      0.0000      1.0000      0.0000   3111.3108     28.5742      1.1711      1.1598   1484.2906    239.5986    259.3442      1.5830      1.7135      1.0000 
    13.3000    950.0000      0.0000      1.0000      0.0000   3114.8153     28.5826      1.1714      1.1602   1484.6983    240.6841    260.1226      1.5898      1.7181      1.0000 
    13.3000   1000.0000      0.0000      1.0000      0.0000   3118.1218     28.5905      1.1717      1.1606   1485.0809    241.6974    260.8502      1.5960      1.7225      1.0000 
    13.4000     50.0000      0.0000      1.0000      0.0000   2898.4657     28.0966      1.1575      1.1392   1454.9068    142.3898    196.2010      0.9598      1.3225      1.0000 
    13.4000    100.0000      0.0000      1.0000      0.0000   2951.5445     28.2213      1.1604      1.1440   1462.5360    175.2888    215.3254      1.1754      1.4438      1.0000 
    13.4000    150.0000      0.0000      1.0000      0.0000   2981.8345     28.2928      1.1623      1.1469   1466.7207    190.8384    225.4504      1.2760      1.5074      1.0000 
    13.4000    200.0000      0.0000      1.0000      0.0000   3002.9218     28.3428      1.1636      1.1489   1469.5570    200.6166    232.0099      1.3388      1.5482      1.0000 
    13.4000    250.0000      0.0000      1.0000      0.0000   3019.0229     28.3809      1.1647      1.1506   1471.6783    207.5775    236.7466      1.3832      1.5776      1.0000 
    13.4000    300.0000      0.0000      1.0000      0.0000   3032.0002     28.4118      1.1656      1.1519   1473.3591    212.8979    240.4008      1.4170      1.6001      1.0000 
    13.4000    350.0000      0.0000      1.0000      0.0000   3042.8402     28.4376      1.1664      1.1531   1474.7428    217.1576    243.3472      1.4440      1.6182      1.0000 
    13.4000    400.0000      0.0000      1.0000      0.0000   3052.1281     28.4597      1.1671      1.1541   1475.9133    220.6817    245.7988      1.4663      1.6332      1.0000 
    13.4000    450.0000      0.0000      1.0000      0.0000   3060.2388     28.4790      1.1677      1.1550   1476.9238    223.6691    247.8870      1.4851      1.6459      1.0000 
    13.4000    500.0000      0.0000      1.0000      0.0000   3067.4272     28.4962      1.1682      1.1557   1477.8101    226.2497    249.6984      1.5014      1.6570      1.0000 
    13.4000    550.0000      0.0000      1.0000      0.0000   3073.8739     28.5116      1.1687      1.1565   1478.5976    228.5126    251.2924      1.5156      1.6667      1.0000 
    13.4000    600.0000      0.0000      1.0000      0.0000   3079.7118     28.5256      1.1692      1.1571   1479.3045    230.5213    252.7118      1.5282      1.6753      1.0000 
    13.4000    650.0000      0.0000      1.0000      0.0000   3085.0412     28.5383      1.1696      1.1577   1479.9446    232.3226    253.9882      1.5395      1.6830      1.0000 
    13.4000    700.0000      0.0000      1.0000      0.0000   3089.9399     28.5500      1.1700      1.1583   1480.5285    233.9516    255.1453      1.5496      1.6900      1.0000 
    13.4000    750.0000      0.0000      1.0000      0.0000   3094.4692     28.5609      1.1704      1.1588   1481.0645    235.4362    256.2023      1.5589      1.6964      1.0000 
    13.4000    800.0000      0.0000      1.0000      0.0000   3098.6783     28.5710      1.1707      1.1593   1481.5594    236.7971    257.1730      1.5674      1.7023      1.0000 
    13.4000    850.0000      0.0000      1.0000      0.0000   3102.6073     28.5804      1.1710      1.1598   1482.0183    238.0519    258.0697      1.5752      1.7077      1.0000 
    13.4000    900.0000      0.0000      1.0000      0.0000   3106.2895     28.5893      1.1714      1.1602   1482.4459    239.2144    258.9018      1.5824      1.7127      1.0000 
    13.4000    950.0000      0.0000      1.0000      0.0000   3109.7523     28.5976      1.1717      1.1607   1482.8457    240.2961    259.6772      1.5892      1.7173      1.0000 
    13.4000   1000.0000      0.0000      1.0000      0.0000   3113.0192     28.6054      1.1719      1.1611   1483.2208    241.3057    260.4018      1.5954      1.7217      1.0000 
    13.5000     50.0000      0.0000      1.0000      0.0000   2895.2831     28.1154      1.1575      1.1395   1453.4537    142.2509    195.9957      0.9598      1.3224      1.0000 
    13.5000    100.0000      0.0000      1.0000      0.0000   2947.9887     28.2393      1.1605      1.1443   1461.0001    175.0942    215.0607      1.1753      1.4435      1.0000 
    13.5000    150.0000      0.0000      1.0000      0.0000   2978.0412     28.3103      1.1624      1.1472   1465.1333    190.6079    225.1462      1.2758      1.5070      1.0000 
    13.5000    200.0000      0.0000      1.0000      0.0000   2998.9511     28.3598      1.1638      1.1493   1467.9318    200.3597    231.6785      1.3385      1.5477      1.0000 
    13.5000    250.0000      0.0000      1.0000      0.0000   3014.9094     28.3977      1.1649      1.1509   1470.0230    207.3001    236.3954      1.3829      1.5770      1.0000 
    13.5000    300.0000      0.0000      1.0000      0.0000   3027.7666     28.4283      1.1658      1.1523   1471.6789    212.6041    240.0346      1.4167      1.5995      1.0000 
    13.5000    350.0000      0.0000      1.0000      0.0000   3038.5029     28.4538      1.1666      1.1535   1473.0412    216.8502    242.9691      1.4437      1.6175      1.0000 
    13.5000    400.0000      0.0000      1.0000      0.0000   3047.6990     28.4758      1.1672      1.1545   1474.1930    220.3628    245.4110      1.4659      1.6325      1.0000 
    13.5000    450.0000      0.0000      1.0000      0.0000   3055.7276     28.4949      1.1679      1.1554   1475.1869    223.3404    247.4910      1.4847      1.6453      1.0000 
    13.5000    500.0000      0.0000      1.0000      0.0000   3062.8413     28.5119      1.1684      1.1562   1476.0584    225.9124    249.2952      1.5009      1.6563      1.0000 
    13.5000    550.0000      0.0000      1.0000      0.0000   3069.2197     28.5271      1.1689      1.1569   1476.8322    228.1677    250.8831      1.5151      1.6659      1.0000 
    13.5000    600.0000      0.0000      1.0000      0.0000   3074.9945     28.5410      1.1694      1.1576   1477.5267    230.1696    252.2970      1.5277      1.6745      1.0000 
    13.5000    650.0000      0.0000      1.0000      0.0000   3080.2653     28.5536      1.1698      1.1582   1478.1553    231.9648    253.5685      1.5389      1.6823      1.0000 
    13.5000    700.0000      0.0000      1.0000      0.0000   3085.1092     28.5652      1.1702      1.1587   1478.7286    233.5883    254.7212      1.5491      1.6893      1.0000 
    13.5000    750.0000      0.0000      1.0000      0.0000   3089.5870     28.5759      1.1706      1.1593   1479.2547    235.0680    255.7741      1.5584      1.6956      1.0000 
    13.5000    800.0000      0.0000      1.0000      0.0000   3093.7476     28.5859      1.1710      1.1598   1479.7403    236.4243    256.7412      1.5668      1.7015      1.0000 
    13.5000    850.0000      0.0000      1.0000      0.0000   3097.6309     28.5952      1.1713      1.1602   1480.1905    237.6748    257.6345      1.5747      1.7069      1.0000 
    13.5000    900.0000      0.0000      1.0000      0.0000   3101.2695     28.6040      1.1716      1.1607   1480.6098    238.8334    258.4635      1.5819      1.7119      1.0000 
    13.5000    950.0000      0.0000      1.0000      0.0000   3104.6910     28.6122      1.1719      1.1611   1481.0018    239.9105    259.2351      1.5886      1.7166      1.0000 
    13.5000   1000.0000      0.0000      1.0000      0.0000   3107.9184     28.6199      1.1722      1.1615   1481.3695    240.9173    259.9575      1.5949      1.7209      1.0000 
    13.6000     50.0000      0.0000      1.0000      0.0000   2892.0996     28.1339      1.1576      1.1398   1452.0077    142.1128    195.7913      0.9598      1.3223      1.0000 
    13.6000    100.0000      0.0000      1.0000      0.0000   2944.4319     28.2570      1.1606      1.1446   1459.4714    174.9005    214.7971      1.1752      1.4433      1.0000 
    13.6000    150.0000      0.0000      1.0000      0.0000   2974.2470     28.3275      1.1625      1.1476   1463.5531    190.3785    224.8435      1.2756      1.5066      1.0000 
    13.6000    200.0000      0.0000      1.0000      0.0000   2994.9797     28.3766      1.1639      1.1497   1466.3139    200.1041    231.3489      1.3383      1.5473      1.0000 
    13.6000    250.0000      0.0000      1.0000      0.0000   3010.7954     28.4141      1.1650      1.1513   1468.3751    207.0242    236.0464      1.3826      1.5765      1.0000 
    13.6000    300.0000      0.0000      1.0000      0.0000   3023.5328     28.4444      1.1659      1.1527   1470.0062    212.3119    239.6709      1.4164      1.5989      1.0000 
    13.6000    350.0000      0.0000      1.0000      0.0000   3034.1654     28.4698      1.1667      1.1538   1471.3472    216.5447    242.5938      1.4433      1.6169      1.0000 
    13.6000    400.0000      0.0000      1.0000      0.0000   3043.2701     28.4915      1.1674      1.1549   1472.4805    220.0460    245.0261      1.4655      1.6319      1.0000 
    13.6000    450.0000      0.0000      1.0000      0.0000   3051.2166     28.5104      1.1681      1.1558   1473.4579    223.0139    247.0981      1.4843      1.6446      1.0000 
    13.6000    500.0000      0.0000      1.0000      0.0000   3058.2560     28.5273      1.1686      1.1566   1474.3145    225.5775    248.8955      1.5005      1.6556      1.0000 
    13.6000    550.0000      0.0000      1.0000      0.0000   3064.5663     28.5423      1.1691      1.1573   1475.0749    227.8254    250.4774      1.5146      1.6652      1.0000 
    13.6000    600.0000      0.0000      1.0000      0.0000   3070.2782     28.5560      1.1696      1.1580   1475.7571    229.8207    251.8859      1.5272      1.6738      1.0000 
    13.6000    650.0000      0.0000      1.0000      0.0000   3075.4906     28.5685      1.1700      1.1586   1476.3743    231.6097    253.1523      1.5384      1.6815      1.0000 
    13.6000    700.0000      0.0000      1.0000      0.0000   3080.2799     28.5800      1.1705      1.1592   1476.9371    233.2276    254.3005      1.5486      1.6885      1.0000 
    13.6000    750.0000      0.0000      1.0000      0.0000   3084.7065     28.5906      1.1708      1.1597   1477.4534    234.7026    255.3498      1.5578      1.6949      1.0000 
    13.6000    800.0000      0.0000      1.0000      0.0000   3088.8189     28.6005      1.1712      1.1602   1477.9297    236.0544    256.3133      1.5663      1.7007      1.0000 
    13.6000    850.0000      0.0000      1.0000      0.0000   3092.6565     28.6097      1.1715      1.1607   1478.3713    237.3007    257.2031      1.5741      1.7061      1.0000 
    13.6000    900.0000      0.0000      1.0000      0.0000   3096.2518     28.6183      1.1719      1.1611   1478.7825    238.4551    258.0287      1.5813      1.7111      1.0000 
    13.6000    950.0000      0.0000      1.0000      0.0000   3099.6321     28.6265      1.1722      1.1616   1479.1667    239.5288    258.7977      1.5880      1.7158      1.0000 
    13.6000   1000.0000      0.0000      1.0000      0.0000   3102.8203     28.6341      1.1724      1.1620   1479.5271    240.5323    259.5175      1.5943      1.7201      1.0000 
    13.7000     50.0000      0.0000      1.0000      0.0000   2888.9154     28.1520      1.1577      1.1401   1450.5689    141.9755    195.5879      0.9598      1.3223      1.0000 
    13.7000    100.0000      0.0000      1.0000      0.0000   2940.8746     28.2743      1.1607      1.1450   1457.9498    174.7076    214.5345      1.1751      1.4430      1.0000 
    13.7000    150.0000      0.0000      1.0000      0.0000   2970.4524     28.3443      1.1627      1.1479   1461.9801    190.1501    224.5423      1.2755      1.5062      1.0000 
    13.7000    200.0000      0.0000      1.0000      0.0000   2991.0082     28.3930      1.1641      1.1500   1464.7032    199.8497    231.0212      1.3381      1.5468      1.0000 
