# Engine name: SSI Liquid - IPA
# Sun Oct 29 12:05:59 2017
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    11.1000   1210.0000      0.0000      1.0000      0.0000   2947.6948     28.4640      1.1805      1.1746   1415.3944    225.5723    242.5258      1.6059      1.7214      0.9598 
    11.1000   1220.0000      0.0000      1.0000      0.0000   2948.0301     28.4648      1.1805      1.1747   1415.5407    225.7272    242.6407      1.6068      1.7220      0.9599 
    11.1000   1230.0000      0.0000      1.0000      0.0000   2948.3622     28.4656      1.1806      1.1748   1415.6857    225.8808    242.7547      1.6077      1.7227      0.9599 
    11.1000   1240.0000      0.0000      1.0000      0.0000   2948.6911     28.4664      1.1806      1.1748   1415.8294    226.0328    242.8675      1.6086      1.7233      0.9600 
    11.1000   1250.0000      0.0000      1.0000      0.0000   2949.0169     28.4671      1.1807      1.1749   1415.9720    226.1832    242.9791      1.6095      1.7239      0.9601 
    11.1000   1260.0000      0.0000      1.0000      0.0000   2949.3395     28.4679      1.1808      1.1750   1416.1133    226.3321    243.0898      1.6104      1.7245      0.9602 
    11.1000   1270.0000      0.0000      1.0000      0.0000   2949.6591     28.4687      1.1808      1.1750   1416.2535    226.4830    243.2025      1.6113      1.7252      0.9602 
    11.1000   1280.0000      0.0000      1.0000      0.0000   2949.9758     28.4694      1.1809      1.1751   1416.3924    226.6291    243.3111      1.6122      1.7258      0.9603 
    11.1000   1290.0000      0.0000      1.0000      0.0000   2950.2895     28.4702      1.1809      1.1752   1416.5303    226.7738    243.4187      1.6130      1.7264      0.9604 
    11.1000   1300.0000      0.0000      1.0000      0.0000   2950.6003     28.4709      1.1810      1.1752   1416.6670    226.9174    243.5255      1.6139      1.7270      0.9604 
    11.1000   1310.0000      0.0000      1.0000      0.0000   2950.9082     28.4717      1.1810      1.1753   1416.8026    227.0617    243.6334      1.6147      1.7276      0.9605 
    11.1000   1320.0000      0.0000      1.0000      0.0000   2951.2134     28.4724      1.1811      1.1754   1416.9371    227.2046    243.7403      1.6156      1.7282      0.9606 
    11.1000   1330.0000      0.0000      1.0000      0.0000   2951.5158     28.4731      1.1811      1.1754   1417.0705    227.3461    243.8462      1.6164      1.7288      0.9607 
    11.1000   1340.0000      0.0000      1.0000      0.0000   2951.8155     28.4739      1.1812      1.1755   1417.2029    227.4864    243.9512      1.6172      1.7294      0.9607 
    11.1000   1350.0000      0.0000      1.0000      0.0000   2952.1126     28.4746      1.1812      1.1756   1417.3342    227.6254    244.0553      1.6180      1.7299      0.9608 
    11.1000   1360.0000      0.0000      1.0000      0.0000   2952.4070     28.4753      1.1813      1.1756   1417.4645    227.7631    244.1584      1.6188      1.7305      0.9609 
    11.1000   1370.0000      0.0000      1.0000      0.0000   2952.6988     28.4760      1.1813      1.1757   1417.5938    227.8996    244.2606      1.6196      1.7311      0.9610 
    11.1000   1380.0000      0.0000      1.0000      0.0000   2952.9882     28.4767      1.1814      1.1758   1417.7221    228.0349    244.3621      1.6204      1.7316      0.9610 
    11.1000   1390.0000      0.0000      1.0000      0.0000   2953.2750     28.4774      1.1814      1.1758   1417.8494    228.1690    244.4626      1.6212      1.7322      0.9611 
    11.1000   1400.0000      0.0000      1.0000      0.0000   2953.5593     28.4781      1.1815      1.1759   1417.9758    228.3020    244.5623      1.6220      1.7327      0.9612 
    11.1000   1410.0000      0.0000      1.0000      0.0000   2953.8413     28.4787      1.1815      1.1759   1418.1012    228.4332    244.6605      1.6228      1.7333      0.9612 
    11.1000   1420.0000      0.0000      1.0000      0.0000   2954.1208     28.4794      1.1816      1.1760   1418.2256    228.5638    244.7586      1.6235      1.7338      0.9613 
    11.1000   1430.0000      0.0000      1.0000      0.0000   2954.3980     28.4801      1.1816      1.1761   1418.3491    228.6931    244.8555      1.6243      1.7343      0.9614 
    11.1000   1440.0000      0.0000      1.0000      0.0000   2954.6729     28.4807      1.1817      1.1761   1418.4717    228.8215    244.9519      1.6250      1.7349      0.9614 
    11.1000   1450.0000      0.0000      1.0000      0.0000   2954.9455     28.4814      1.1817      1.1762   1418.5935    228.9488    245.0475      1.6258      1.7354      0.9615 
    11.1000   1460.0000      0.0000      1.0000      0.0000   2955.2159     28.4820      1.1818      1.1762   1418.7143    229.0751    245.1424      1.6265      1.7359      0.9616 
    11.1000   1470.0000      0.0000      1.0000      0.0000   2955.4841     28.4827      1.1818      1.1763   1418.8342    229.2004    245.2365      1.6272      1.7364      0.9617 
    11.1000   1480.0000      0.0000      1.0000      0.0000   2955.7501     28.4833      1.1819      1.1763   1418.9533    229.3246    245.3298      1.6280      1.7369      0.9617 
    11.1000   1490.0000      0.0000      1.0000      0.0000   2956.0139     28.4840      1.1819      1.1764   1419.0716    229.4478    245.4224      1.6287      1.7374      0.9618 
    11.1000   1500.0000      0.0000      1.0000      0.0000   2956.2756     28.4846      1.1820      1.1765   1419.1890    229.5699    245.5142      1.6294      1.7379      0.9619 
    11.2000    110.0000      0.0000      1.0000      0.0000   2824.0795     28.1997      1.1645      1.1543   1367.3988    161.4372    198.2674      1.1979      1.4513      0.9401 
    11.2000    120.0000      0.0000      1.0000      0.0000   2829.0003     28.2113      1.1651      1.1550   1369.1852    164.6688    200.2895      1.2195      1.4645      0.9407 
    11.2000    130.0000      0.0000      1.0000      0.0000   2833.4872     28.2219      1.1656      1.1557   1370.8200    167.5534    202.1156      1.2387      1.4764      0.9413 
    11.2000    140.0000      0.0000      1.0000      0.0000   2837.6068     28.2316      1.1661      1.1563   1372.3261    170.1574    203.7823      1.2560      1.4871      0.9419 
    11.2000    150.0000      0.0000      1.0000      0.0000   2841.4118     28.2406      1.1665      1.1569   1373.7219    172.5226    205.3094      1.2717      1.4970      0.9424 
    11.2000    160.0000      0.0000      1.0000      0.0000   2844.9442     28.2489      1.1669      1.1575   1375.0220    174.6856    206.7165      1.2860      1.5060      0.9429 
    11.2000    170.0000      0.0000      1.0000      0.0000   2848.2386     28.2567      1.1673      1.1580   1376.2383    176.6749    208.0193      1.2991      1.5143      0.9434 
    11.2000    180.0000      0.0000      1.0000      0.0000   2851.3231     28.2640      1.1677      1.1585   1377.3807    178.5155    209.2324      1.3112      1.5221      0.9438 
    11.2000    190.0000      0.0000      1.0000      0.0000   2854.2215     28.2708      1.1681      1.1590   1378.4574    180.2287    210.3685      1.3224      1.5293      0.9443 
    11.2000    200.0000      0.0000      1.0000      0.0000   2856.9536     28.2773      1.1684      1.1595   1379.4754    181.8223    211.4297      1.3328      1.5360      0.9447 
    11.2000    210.0000      0.0000      1.0000      0.0000   2859.5364     28.2834      1.1688      1.1599   1380.4406    183.3165    212.4297      1.3426      1.5423      0.9451 
    11.2000    220.0000      0.0000      1.0000      0.0000   2861.9843     28.2892      1.1691      1.1603   1381.3580    184.7165    213.3700      1.3517      1.5483      0.9454 
    11.2000    230.0000      0.0000      1.0000      0.0000   2864.3100     28.2947      1.1694      1.1607   1382.2320    186.0371    214.2608      1.3603      1.5539      0.9458 
    11.2000    240.0000      0.0000      1.0000      0.0000   2866.5243     28.3000      1.1697      1.1611   1383.0664    187.2848    215.1055      1.3684      1.5592      0.9461 
    11.2000    250.0000      0.0000      1.0000      0.0000   2868.6368     28.3050      1.1699      1.1614   1383.8645    188.4657    215.9077      1.3760      1.5642      0.9465 
    11.2000    260.0000      0.0000      1.0000      0.0000   2870.6557     28.3097      1.1702      1.1618   1384.6293    189.5927    216.6770      1.3833      1.5690      0.9468 
    11.2000    270.0000      0.0000      1.0000      0.0000   2872.5885     28.3143      1.1705      1.1621   1385.3634    190.6597    217.4065      1.3902      1.5735      0.9471 
    11.2000    280.0000      0.0000      1.0000      0.0000   2874.4417     28.3187      1.1707      1.1624   1386.0691    191.6763    218.1035      1.3967      1.5779      0.9474 
    11.2000    290.0000      0.0000      1.0000      0.0000   2876.2213     28.3229      1.1710      1.1627   1386.7484    192.6466    218.7706      1.4030      1.5820      0.9477 
    11.2000    300.0000      0.0000      1.0000      0.0000   2877.9324     28.3270      1.1712      1.1630   1387.4031    193.5751    219.4106      1.4089      1.5860      0.9480 
    11.2000    310.0000      0.0000      1.0000      0.0000   2879.5798     28.3309      1.1714      1.1633   1388.0350    194.4647    220.0255      1.4146      1.5898      0.9482 
    11.2000    320.0000      0.0000      1.0000      0.0000   2881.1678     28.3347      1.1716      1.1636   1388.6456    195.3190    220.6176      1.4201      1.5934      0.9485 
    11.2000    330.0000      0.0000      1.0000      0.0000   2882.7001     28.3383      1.1719      1.1639   1389.2361    196.1381    221.1860      1.4253      1.5969      0.9488 
    11.2000    340.0000      0.0000      1.0000      0.0000   2884.1803     28.3418      1.1721      1.1642   1389.8078    196.9257    221.7338      1.4304      1.6003      0.9490 
    11.2000    350.0000      0.0000      1.0000      0.0000   2885.6116     28.3452      1.1723      1.1644   1390.3619    197.6842    222.2624      1.4352      1.6035      0.9492 
    11.2000    360.0000      0.0000      1.0000      0.0000   2886.9968     28.3485      1.1725      1.1647   1390.8994    198.4155    222.7732      1.4399      1.6066      0.9495 
    11.2000    370.0000      0.0000      1.0000      0.0000   2888.3386     28.3517      1.1727      1.1649   1391.4212    199.1218    223.2674      1.4443      1.6097      0.9497 
    11.2000    380.0000      0.0000      1.0000      0.0000   2889.6395     28.3548      1.1728      1.1651   1391.9282    199.8032    223.7450      1.4487      1.6126      0.9499 
    11.2000    390.0000      0.0000      1.0000      0.0000   2890.9017     28.3578      1.1730      1.1654   1392.4211    200.4618    224.2072      1.4528      1.6154      0.9501 
    11.2000    400.0000      0.0000      1.0000      0.0000   2892.1273     28.3607      1.1732      1.1656   1392.9008    201.0990    224.6552      1.4569      1.6181      0.9504 
    11.2000    410.0000      0.0000      1.0000      0.0000   2893.3182     28.3635      1.1734      1.1658   1393.3678    201.7161    225.0897      1.4608      1.6208      0.9506 
    11.2000    420.0000      0.0000      1.0000      0.0000   2894.4761     28.3663      1.1735      1.1660   1393.8228    202.3142    225.5114      1.4646      1.6233      0.9508 
    11.2000    430.0000      0.0000      1.0000      0.0000   2895.6027     28.3690      1.1737      1.1662   1394.2665    202.8944    225.9210      1.4682      1.6258      0.9510 
    11.2000    440.0000      0.0000      1.0000      0.0000   2896.6995     28.3716      1.1739      1.1664   1394.6993    203.4575    226.3192      1.4718      1.6282      0.9512 
    11.2000    450.0000      0.0000      1.0000      0.0000   2897.7680     28.3741      1.1740      1.1666   1395.1217    204.0044    226.7063      1.4752      1.6306      0.9513 
    11.2000    460.0000      0.0000      1.0000      0.0000   2898.8094     28.3766      1.1742      1.1668   1395.5342    204.5403    227.0870      1.4786      1.6329      0.9515 
    11.2000    470.0000      0.0000      1.0000      0.0000   2899.8249     28.3790      1.1743      1.1670   1395.9373    205.0579    227.4546      1.4819      1.6351      0.9517 
    11.2000    480.0000      0.0000      1.0000      0.0000   2900.8159     28.3814      1.1745      1.1672   1396.3314    205.5618    227.8128      1.4850      1.6372      0.9519 
    11.2000    490.0000      0.0000      1.0000      0.0000   2901.7832     28.3837      1.1746      1.1674   1396.7168    206.0524    228.1620      1.4881      1.6393      0.9521 
    11.2000    500.0000      0.0000      1.0000      0.0000   2902.7279     28.3859      1.1748      1.1676   1397.0939    206.5304    228.5026      1.4911      1.6414      0.9522 
    11.2000    510.0000      0.0000      1.0000      0.0000   2903.6511     28.3881      1.1749      1.1677   1397.4630    206.9964    228.8349      1.4940      1.6434      0.9524 
    11.2000    520.0000      0.0000      1.0000      0.0000   2904.5534     28.3903      1.1750      1.1679   1397.8245    207.4499    229.1586      1.4969      1.6453      0.9526 
    11.2000    530.0000      0.0000      1.0000      0.0000   2905.4359     28.3924      1.1752      1.1681   1398.1787    207.8930    229.4752      1.4996      1.6472      0.9527 
    11.2000    540.0000      0.0000      1.0000      0.0000   2906.2993     28.3944      1.1753      1.1683   1398.5259    208.3258    229.7848      1.5023      1.6491      0.9529 
    11.2000    550.0000      0.0000      1.0000      0.0000   2907.1443     28.3964      1.1754      1.1684   1398.8663    208.7484    230.0874      1.5050      1.6509      0.9530 
    11.2000    560.0000      0.0000      1.0000      0.0000   2907.9716     28.3984      1.1756      1.1686   1399.2001    209.1615    230.3834      1.5075      1.6527      0.9532 
    11.2000    570.0000      0.0000      1.0000      0.0000   2908.7819     28.4003      1.1757      1.1687   1399.5276    209.5651    230.6730      1.5101      1.6544      0.9533 
    11.2000    580.0000      0.0000      1.0000      0.0000   2909.5759     28.4022      1.1758      1.1689   1399.8491    209.9599    230.9564      1.5125      1.6561      0.9535 
    11.2000    590.0000      0.0000      1.0000      0.0000   2910.3541     28.4041      1.1759      1.1690   1400.1648    210.3461    231.2338      1.5149      1.6577      0.9536 
    11.2000    600.0000      0.0000      1.0000      0.0000   2911.1171     28.4059      1.1761      1.1692   1400.4747    210.7240    231.5056      1.5173      1.6593      0.9538 
    11.2000    610.0000      0.0000      1.0000      0.0000   2911.8654     28.4077      1.1762      1.1693   1400.7793    211.0944    231.7722      1.5196      1.6609      0.9539 
    11.2000    620.0000      0.0000      1.0000      0.0000   2912.5995     28.4094      1.1763      1.1695   1401.0785    211.4570    232.0335      1.5218      1.6625      0.9541 
    11.2000    630.0000      0.0000      1.0000      0.0000   2913.3200     28.4112      1.1764      1.1696   1401.3727    211.8163    232.2934      1.5240      1.6640      0.9542 
    11.2000    640.0000      0.0000      1.0000      0.0000   2914.0272     28.4128      1.1765      1.1698   1401.6620    212.1647    232.5448      1.5262      1.6655      0.9543 
    11.2000    650.0000      0.0000      1.0000      0.0000   2914.7216     28.4145      1.1766      1.1699   1401.9464    212.5063    232.7915      1.5283      1.6670      0.9545 
    11.2000    660.0000      0.0000      1.0000      0.0000   2915.4037     28.4161      1.1767      1.1700   1402.2263    212.8413    233.0336      1.5304      1.6684      0.9546 
    11.2000    670.0000      0.0000      1.0000      0.0000   2916.0738     28.4177      1.1768      1.1702   1402.5017    213.1700    233.2713      1.5324      1.6698      0.9547 
    11.2000    680.0000      0.0000      1.0000      0.0000   2916.7322     28.4193      1.1769      1.1703   1402.7727    213.4927    233.5049      1.5344      1.6712      0.9548 
    11.2000    690.0000      0.0000      1.0000      0.0000   2917.3795     28.4208      1.1770      1.1704   1403.0395    213.8088    233.7338      1.5364      1.6725      0.9550 
    11.2000    700.0000      0.0000      1.0000      0.0000   2918.0159     28.4224      1.1771      1.1705   1403.3023    214.1198    233.9591      1.5383      1.6739      0.9551 
    11.2000    710.0000      0.0000      1.0000      0.0000   2918.6417     28.4239      1.1772      1.1707   1403.5610    214.4245    234.1800      1.5402      1.6752      0.9552 
    11.2000    720.0000      0.0000      1.0000      0.0000   2919.2572     28.4253      1.1773      1.1708   1403.8160    214.7245    234.3977      1.5420      1.6764      0.9553 
    11.2000    730.0000      0.0000      1.0000      0.0000   2919.8628     28.4268      1.1774      1.1709   1404.0672    215.0193    234.6118      1.5438      1.6777      0.9554 
    11.2000    740.0000      0.0000      1.0000      0.0000   2920.4588     28.4282      1.1775      1.1710   1404.3147    215.3090    234.8222      1.5456      1.6789      0.9556 
    11.2000    750.0000      0.0000      1.0000      0.0000   2921.0453     28.4296      1.1776      1.1712   1404.5587    215.5937    235.0292      1.5474      1.6801      0.9557 
    11.2000    760.0000      0.0000      1.0000      0.0000   2921.6228     28.4310      1.1777      1.1713   1404.7993    215.8736    235.2328      1.5491      1.6813      0.9558 
    11.2000    770.0000      0.0000      1.0000      0.0000   2922.1914     28.4323      1.1778      1.1714   1405.0366    216.1490    235.4332      1.5508      1.6825      0.9559 
    11.2000    780.0000      0.0000      1.0000      0.0000   2922.7514     28.4337      1.1779      1.1715   1405.2705    216.4198    235.6304      1.5524      1.6837      0.9560 
    11.2000    790.0000      0.0000      1.0000      0.0000   2923.3030     28.4350      1.1780      1.1716   1405.5014    216.6864    235.8246      1.5541      1.6848      0.9561 
    11.2000    800.0000      0.0000      1.0000      0.0000   2923.8464     28.4363      1.1781      1.1717   1405.7291    216.9523    236.0192      1.5557      1.6859      0.9562 
    11.2000    810.0000      0.0000      1.0000      0.0000   2924.3819     28.4376      1.1782      1.1718   1405.9538    217.2107    236.2077      1.5573      1.6870      0.9563 
    11.2000    820.0000      0.0000      1.0000      0.0000   2924.9097     28.4388      1.1783      1.1719   1406.1756    217.4651    236.3934      1.5588      1.6881      0.9564 
    11.2000    830.0000      0.0000      1.0000      0.0000   2925.4300     28.4401      1.1783      1.1720   1406.3945    217.7132    236.5740      1.5604      1.6892      0.9565 
    11.2000    840.0000      0.0000      1.0000      0.0000   2925.9429     28.4413      1.1784      1.1721   1406.6107    217.9599    236.7543      1.5619      1.6902      0.9566 
    11.2000    850.0000      0.0000      1.0000      0.0000   2926.4487     28.4425      1.1785      1.1723   1406.8241    218.2029    236.9319      1.5634      1.6913      0.9567 
    11.2000    860.0000      0.0000      1.0000      0.0000   2926.9475     28.4437      1.1786      1.1724   1407.0349    218.4423    237.1069      1.5648      1.6923      0.9568 
    11.2000    870.0000      0.0000      1.0000      0.0000   2927.4395     28.4449      1.1787      1.1725   1407.2431    218.6783    237.2796      1.5663      1.6933      0.9569 
    11.2000    880.0000      0.0000      1.0000      0.0000   2927.9249     28.4460      1.1788      1.1726   1407.4488    218.9110    237.4500      1.5677      1.6943      0.9570 
    11.2000    890.0000      0.0000      1.0000      0.0000   2928.4038     28.4472      1.1788      1.1727   1407.6520    219.1405    237.6181      1.5691      1.6952      0.9571 
    11.2000    900.0000      0.0000      1.0000      0.0000   2928.8764     28.4483      1.1789      1.1728   1407.8527    219.3669    237.7840      1.5704      1.6962      0.9572 
    11.2000    910.0000      0.0000      1.0000      0.0000   2929.3428     28.4494      1.1790      1.1728   1408.0512    219.5901    237.9477      1.5718      1.6972      0.9573 
    11.2000    920.0000      0.0000      1.0000      0.0000   2929.8032     28.4505      1.1791      1.1729   1408.2473    219.8141    238.1127      1.5732      1.6981      0.9574 
    11.2000    930.0000      0.0000      1.0000      0.0000   2930.2577     28.4516      1.1792      1.1730   1408.4412    220.0313    238.2721      1.5745      1.6990      0.9575 
    11.2000    940.0000      0.0000      1.0000      0.0000   2930.7065     28.4527      1.1792      1.1731   1408.6328    220.2456    238.4295      1.5758      1.7000      0.9576 
    11.2000    950.0000      0.0000      1.0000      0.0000   2931.1497     28.4538      1.1793      1.1732   1408.8223    220.4570    238.5847      1.5771      1.7008      0.9577 
    11.2000    960.0000      0.0000      1.0000      0.0000   2931.5873     28.4548      1.1794      1.1733   1409.0098    220.6656    238.7381      1.5783      1.7017      0.9578 
    11.2000    970.0000      0.0000      1.0000      0.0000   2932.0196     28.4558      1.1794      1.1734   1409.1951    220.8716    238.8894      1.5796      1.7026      0.9579 
    11.2000    980.0000      0.0000      1.0000      0.0000   2932.4467     28.4569      1.1795      1.1735   1409.3784    221.0748    239.0389      1.5808      1.7035      0.9580 
    11.2000    990.0000      0.0000      1.0000      0.0000   2932.8686     28.4579      1.1796      1.1736   1409.5598    221.2756    239.1865      1.5821      1.7043      0.9581 
    11.2000   1000.0000      0.0000      1.0000      0.0000   2933.2855     28.4589      1.1797      1.1737   1409.7392    221.4737    239.3323      1.5833      1.7052      0.9581 
    11.2000   1010.0000      0.0000      1.0000      0.0000   2933.6975     28.4599      1.1797      1.1738   1409.9167    221.6694    239.4764      1.5844      1.7060      0.9582 
    11.2000   1020.0000      0.0000      1.0000      0.0000   2934.1047     28.4608      1.1798      1.1738   1410.0924    221.8626    239.6187      1.5856      1.7068      0.9583 
    11.2000   1030.0000      0.0000      1.0000      0.0000   2934.5071     28.4618      1.1799      1.1739   1410.2662    222.0538    239.7595      1.5868      1.7076      0.9584 
    11.2000   1040.0000      0.0000      1.0000      0.0000   2934.9050     28.4628      1.1799      1.1740   1410.4383    222.2423    239.8985      1.5879      1.7084      0.9585 
    11.2000   1050.0000      0.0000      1.0000      0.0000   2935.2983     28.4637      1.1800      1.1741   1410.6086    222.4286    240.0358      1.5890      1.7092      0.9586 
    11.2000   1060.0000      0.0000      1.0000      0.0000   2935.6872     28.4646      1.1801      1.1742   1410.7772    222.6127    240.1716      1.5901      1.7100      0.9587 
    11.2000   1070.0000      0.0000      1.0000      0.0000   2936.0718     28.4656      1.1801      1.1743   1410.9441    222.7947    240.3058      1.5912      1.7108      0.9587 
    11.2000   1080.0000      0.0000      1.0000      0.0000   2936.4521     28.4665      1.1802      1.1743   1411.1094    222.9745    240.4385      1.5923      1.7115      0.9588 
    11.2000   1090.0000      0.0000      1.0000      0.0000   2936.8282     28.4674      1.1803      1.1744   1411.2731    223.1522    240.5696      1.5934      1.7123      0.9589 
    11.2000   1100.0000      0.0000      1.0000      0.0000   2937.2003     28.4683      1.1803      1.1745   1411.4351    223.3264    240.6979      1.5945      1.7130      0.9590 
    11.2000   1110.0000      0.0000      1.0000      0.0000   2937.5683     28.4691      1.1804      1.1746   1411.5957    223.5001    240.8263      1.5955      1.7138      0.9590 
    11.2000   1120.0000      0.0000      1.0000      0.0000   2937.9325     28.4700      1.1805      1.1746   1411.7547    223.6723    240.9536      1.5965      1.7145      0.9591 
    11.2000   1130.0000      0.0000      1.0000      0.0000   2938.2928     28.4709      1.1805      1.1747   1411.9121    223.8427    241.0797      1.5976      1.7152      0.9592 
    11.2000   1140.0000      0.0000      1.0000      0.0000   2938.6493     28.4717      1.1806      1.1748   1412.0682    224.0111    241.2043      1.5986      1.7159      0.9593 
    11.2000   1150.0000      0.0000      1.0000      0.0000   2939.0021     28.4726      1.1806      1.1749   1412.2227    224.1781    241.3280      1.5996      1.7166      0.9594 
    11.2000   1160.0000      0.0000      1.0000      0.0000   2939.3512     28.4734      1.1807      1.1750   1412.3759    224.3429    241.4501      1.6006      1.7173      0.9594 
    11.2000   1170.0000      0.0000      1.0000      0.0000   2939.6968     28.4742      1.1808      1.1750   1412.5277    224.5060    241.5708      1.6016      1.7180      0.9595 
    11.2000   1180.0000      0.0000      1.0000      0.0000   2940.0389     28.4751      1.1808      1.1751   1412.6780    224.6673    241.6903      1.6025      1.7187      0.9596 
    11.2000   1190.0000      0.0000      1.0000      0.0000   2940.3775     28.4759      1.1809      1.1752   1412.8271    224.8275    241.8092      1.6035      1.7194      0.9597 
    11.2000   1200.0000      0.0000      1.0000      0.0000   2940.7128     28.4767      1.1809      1.1752   1412.9748    224.9873    241.9281      1.6044      1.7200      0.9597 
    11.2000   1210.0000      0.0000      1.0000      0.0000   2941.0448     28.4775      1.1810      1.1753   1413.1212    225.1436    242.0440      1.6054      1.7207      0.9598 
    11.2000   1220.0000      0.0000      1.0000      0.0000   2941.3734     28.4783      1.1811      1.1754   1413.2664    225.2953    242.1559      1.6063      1.7213      0.9599 
    11.2000   1230.0000      0.0000      1.0000      0.0000   2941.6989     28.4791      1.1811      1.1755   1413.4103    225.4484    242.2694      1.6072      1.7220      0.9599 
    11.2000   1240.0000      0.0000      1.0000      0.0000   2942.0213     28.4798      1.1812      1.1755   1413.5529    225.6033    242.3851      1.6081      1.7226      0.9600 
    11.2000   1250.0000      0.0000      1.0000      0.0000   2942.3405     28.4806      1.1812      1.1756   1413.6944    225.7534    242.4965      1.6090      1.7233      0.9601 
    11.2000   1260.0000      0.0000      1.0000      0.0000   2942.6567     28.4814      1.1813      1.1757   1413.8346    225.9019    242.6069      1.6099      1.7239      0.9602 
    11.2000   1270.0000      0.0000      1.0000      0.0000   2942.9699     28.4821      1.1813      1.1757   1413.9737    226.0490    242.7161      1.6108      1.7245      0.9602 
    11.2000   1280.0000      0.0000      1.0000      0.0000   2943.2802     28.4828      1.1814      1.1758   1414.1116    226.1947    242.8243      1.6117      1.7251      0.9603 
    11.2000   1290.0000      0.0000      1.0000      0.0000   2943.5876     28.4836      1.1815      1.1759   1414.2484    226.3389    242.9315      1.6125      1.7257      0.9604 
    11.2000   1300.0000      0.0000      1.0000      0.0000   2943.8922     28.4843      1.1815      1.1759   1414.3840    226.4818    243.0377      1.6134      1.7263      0.9604 
    11.2000   1310.0000      0.0000      1.0000      0.0000   2944.1939     28.4850      1.1816      1.1760   1414.5186    226.6252    243.1448      1.6142      1.7269      0.9605 
    11.2000   1320.0000      0.0000      1.0000      0.0000   2944.4929     28.4858      1.1816      1.1761   1414.6521    226.7676    243.2513      1.6151      1.7275      0.9606 
    11.2000   1330.0000      0.0000      1.0000      0.0000   2944.7893     28.4865      1.1817      1.1761   1414.7845    226.9087    243.3569      1.6159      1.7281      0.9607 
    11.2000   1340.0000      0.0000      1.0000      0.0000   2945.0829     28.4872      1.1817      1.1762   1414.9158    227.0485    243.4615      1.6167      1.7287      0.9607 
    11.2000   1350.0000      0.0000      1.0000      0.0000   2945.3740     28.4879      1.1818      1.1763   1415.0462    227.1870    243.5652      1.6175      1.7293      0.9608 
    11.2000   1360.0000      0.0000      1.0000      0.0000   2945.6624     28.4886      1.1818      1.1763   1415.1755    227.3229    243.6666      1.6183      1.7298      0.9609 
    11.2000   1370.0000      0.0000      1.0000      0.0000   2945.9484     28.4893      1.1819      1.1764   1415.3038    227.4589    243.7684      1.6191      1.7304      0.9609 
    11.2000   1380.0000      0.0000      1.0000      0.0000   2946.2318     28.4899      1.1819      1.1764   1415.4311    227.5937    243.8694      1.6199      1.7309      0.9610 
    11.2000   1390.0000      0.0000      1.0000      0.0000   2946.5128     28.4906      1.1820      1.1765   1415.5574    227.7273    243.9695      1.6207      1.7315      0.9611 
    11.2000   1400.0000      0.0000      1.0000      0.0000   2946.7914     28.4913      1.1820      1.1766   1415.6828    227.8598    244.0688      1.6215      1.7320      0.9612 
    11.2000   1410.0000      0.0000      1.0000      0.0000   2947.0676     28.4920      1.1821      1.1766   1415.8072    227.9911    244.1672      1.6222      1.7326      0.9612 
    11.2000   1420.0000      0.0000      1.0000      0.0000   2947.3415     28.4926      1.1821      1.1767   1415.9307    228.1212    244.2648      1.6230      1.7331      0.9613 
    11.2000   1430.0000      0.0000      1.0000      0.0000   2947.6130     28.4933      1.1822      1.1767   1416.0533    228.2503    244.3617      1.6238      1.7336      0.9614 
    11.2000   1440.0000      0.0000      1.0000      0.0000   2947.8823     28.4939      1.1822      1.1768   1416.1750    228.3783    244.4577      1.6245      1.7342      0.9614 
    11.2000   1450.0000      0.0000      1.0000      0.0000   2948.1494     28.4946      1.1823      1.1769   1416.2958    228.5061    244.5538      1.6253      1.7347      0.9615 
    11.2000   1460.0000      0.0000      1.0000      0.0000   2948.4142     28.4952      1.1823      1.1769   1416.4157    228.6320    244.6483      1.6260      1.7352      0.9616 
    11.2000   1470.0000      0.0000      1.0000      0.0000   2948.6769     28.4958      1.1824      1.1770   1416.5347    228.7568    244.7420      1.6267      1.7357      0.9617 
    11.2000   1480.0000      0.0000      1.0000      0.0000   2948.9374     28.4965      1.1824      1.1770   1416.6529    228.8805    244.8350      1.6274      1.7362      0.9617 
    11.2000   1490.0000      0.0000      1.0000      0.0000   2949.1958     28.4971      1.1825      1.1771   1416.7703    229.0032    244.9272      1.6281      1.7367      0.9618 
    11.2000   1500.0000      0.0000      1.0000      0.0000   2949.4522     28.4977      1.1825      1.1771   1416.8868    229.1249    245.0186      1.6289      1.7373      0.9619 
    11.3000    110.0000      0.0000      1.0000      0.0000   2819.3370     28.2173      1.1649      1.1548   1365.5141    161.2033    197.9477      1.1978      1.4510      0.9401 
    11.3000    120.0000      0.0000      1.0000      0.0000   2824.1943     28.2287      1.1654      1.1556   1367.2863    164.4260    199.9616      1.2194      1.4641      0.9407 
    11.3000    130.0000      0.0000      1.0000      0.0000   2828.6222     28.2392      1.1660      1.1563   1368.9080    167.3026    201.7805      1.2386      1.4760      0.9413 
