# Engine name: SSI Liquid - Kerosene
# Fri Jan 5 21:27:23 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    14.0000    150.0000      0.0000      0.8660      0.0000   2970.6028     28.0320      1.1625      1.1477   1470.2291    196.0903    229.0439      1.3080      1.5278      1.0000 
    14.0000    200.0000      0.0000      0.8660      0.0000   2991.1901     28.0804      1.1639      1.1498   1472.9708    205.4005    235.3313      1.3675      1.5668      1.0000 
    14.0000    250.0000      0.0000      0.8660      0.0000   3006.8848     28.1173      1.1651      1.1515   1475.0162    212.0335    239.8683      1.4097      1.5948      1.0000 
    14.0000    300.0000      0.0000      0.8660      0.0000   3019.5184     28.1471      1.1660      1.1529   1476.6336    217.1063    243.3692      1.4419      1.6163      1.0000 
    14.0000    350.0000      0.0000      0.8660      0.0000   3030.0596     28.1720      1.1668      1.1541   1477.9627    221.1700    246.1929      1.4675      1.6336      1.0000 
    14.0000    400.0000      0.0000      0.8660      0.0000   3039.0825     28.1933      1.1675      1.1551   1479.0852    224.5335    248.5432      1.4887      1.6479      1.0000 
    14.0000    450.0000      0.0000      0.8660      0.0000   3046.9549     28.2120      1.1681      1.1560   1480.0531    227.3858    250.5456      1.5066      1.6601      1.0000 
    14.0000    500.0000      0.0000      0.8660      0.0000   3053.9265     28.2285      1.1687      1.1568   1480.9010    229.8507    252.2829      1.5221      1.6706      1.0000 
    14.0000    550.0000      0.0000      0.8660      0.0000   3060.1742     28.2433      1.1692      1.1575   1481.6534    232.0130    253.8120      1.5356      1.6799      1.0000 
    14.0000    600.0000      0.0000      0.8660      0.0000   3065.8280     28.2567      1.1697      1.1582   1482.3281    233.9328    255.1737      1.5476      1.6882      1.0000 
    14.0000    650.0000      0.0000      0.8660      0.0000   3070.9862     28.2690      1.1701      1.1588   1482.9386    235.6548    256.3983      1.5584      1.6956      1.0000 
    14.0000    700.0000      0.0000      0.8660      0.0000   3075.7247     28.2802      1.1705      1.1594   1483.4949    237.2129    257.5089      1.5681      1.7023      1.0000 
    14.0000    750.0000      0.0000      0.8660      0.0000   3080.1033     28.2907      1.1709      1.1600   1484.0052    238.6327    258.5229      1.5769      1.7084      1.0000 
    14.0000    800.0000      0.0000      0.8660      0.0000   3084.1704     28.3003      1.1713      1.1605   1484.4759    239.9342    259.4541      1.5850      1.7140      1.0000 
    14.0000    850.0000      0.0000      0.8660      0.0000   3087.9649     28.3094      1.1716      1.1609   1484.9122    241.1347    260.3145      1.5925      1.7192      1.0000 
    14.0000    900.0000      0.0000      0.8660      0.0000   3091.5193     28.3178      1.1719      1.1614   1485.3184    242.2472    261.1131      1.5994      1.7240      1.0000 
    14.0000    950.0000      0.0000      0.8660      0.0000   3094.8606     28.3258      1.1722      1.1618   1485.7128    243.2818    261.8566      1.6058      1.7284      1.0000 
    14.0000   1000.0000      0.0000      0.8660      0.0000   3098.0114     28.3333      1.1725      1.1622   1486.0690    244.2488    262.5525      1.6118      1.7326      1.0000 
    14.1000     50.0000      0.0000      0.8660      0.0000   2885.8253     27.8601      1.1576      1.1402   1457.2908    150.1145    200.3282      1.0102      1.3481      1.0000 
    14.1000    100.0000      0.0000      0.8660      0.0000   2937.5302     27.9809      1.1607      1.1451   1464.6420    181.1054    219.0286      1.2126      1.4665      1.0000 
    14.1000    150.0000      0.0000      0.8660      0.0000   2966.9291     28.0499      1.1627      1.1481   1468.6498    195.8515    228.7334      1.3078      1.5273      1.0000 
    14.1000    200.0000      0.0000      0.8660      0.0000   2987.3441     28.0979      1.1641      1.1502   1471.3548    205.1364    234.9959      1.3672      1.5663      1.0000 
    14.1000    250.0000      0.0000      0.8660      0.0000   3002.9005     28.1345      1.1652      1.1519   1473.3711    211.7501    239.5152      1.4094      1.5942      1.0000 
    14.1000    300.0000      0.0000      0.8660      0.0000   3015.4178     28.1641      1.1662      1.1533   1474.9645    216.8076    243.0027      1.4415      1.6157      1.0000 
    14.1000    350.0000      0.0000      0.8660      0.0000   3025.8586     28.1887      1.1670      1.1544   1476.2730    220.8587    245.8159      1.4671      1.6329      1.0000 
    14.1000    400.0000      0.0000      0.8660      0.0000   3034.7930     28.2099      1.1677      1.1555   1477.3777    224.2117    248.1575      1.4883      1.6472      1.0000 
    14.1000    450.0000      0.0000      0.8660      0.0000   3042.5862     28.2283      1.1683      1.1564   1478.3297    227.0550    250.1525      1.5062      1.6594      1.0000 
    14.1000    500.0000      0.0000      0.8660      0.0000   3049.4859     28.2447      1.1689      1.1572   1479.1633    229.5120    251.8834      1.5216      1.6700      1.0000 
    14.1000    550.0000      0.0000      0.8660      0.0000   3055.6678     28.2593      1.1694      1.1579   1479.9028    231.6673    253.4069      1.5352      1.6792      1.0000 
    14.1000    600.0000      0.0000      0.8660      0.0000   3061.2609     28.2726      1.1699      1.1586   1480.5657    233.5809    254.7636      1.5471      1.6874      1.0000 
    14.1000    650.0000      0.0000      0.8660      0.0000   3066.3628     28.2847      1.1703      1.1593   1481.1653    235.2971    255.9835      1.5579      1.6948      1.0000 
    14.1000    700.0000      0.0000      0.8660      0.0000   3071.0486     28.2959      1.1708      1.1598   1481.7115    236.8506    257.0904      1.5676      1.7015      1.0000 
    14.1000    750.0000      0.0000      0.8660      0.0000   3075.3780     28.3062      1.1711      1.1604   1482.2124    238.2656    258.1007      1.5764      1.7077      1.0000 
    14.1000    800.0000      0.0000      0.8660      0.0000   3079.3986     28.3158      1.1715      1.1609   1482.6893    239.5630    259.0286      1.5845      1.7132      1.0000 
    14.1000    850.0000      0.0000      0.8660      0.0000   3083.1492     28.3247      1.1719      1.1614   1483.1176    240.7596    259.8859      1.5919      1.7184      1.0000 
    14.1000    900.0000      0.0000      0.8660      0.0000   3086.6620     28.3331      1.1722      1.1618   1483.5163    241.8680    260.6811      1.5988      1.7232      1.0000 
    14.1000    950.0000      0.0000      0.8660      0.0000   3089.9636     28.3409      1.1725      1.1623   1483.8888    242.8985    261.4212      1.6053      1.7277      1.0000 
    14.1000   1000.0000      0.0000      0.8660      0.0000   3093.0767     28.3484      1.1728      1.1627   1484.2380    243.8622    262.1145      1.6112      1.7318      1.0000 
    14.2000     50.0000      0.0000      0.8660      0.0000   2882.7458     27.8790      1.1577      1.1405   1455.8501    149.9675    200.1162      1.0102      1.3480      1.0000 
    14.2000    100.0000      0.0000      0.8660      0.0000   2934.0870     27.9990      1.1608      1.1454   1463.1202    180.9029    218.7568      1.2125      1.4662      1.0000 
    14.2000    150.0000      0.0000      0.8660      0.0000   2963.2551     28.0674      1.1628      1.1484   1467.0779    195.6140    228.4246      1.3076      1.5269      1.0000 
    14.2000    200.0000      0.0000      0.8660      0.0000   2983.4982     28.1151      1.1642      1.1506   1469.7463    204.8737    234.6626      1.3670      1.5657      1.0000 
    14.2000    250.0000      0.0000      0.8660      0.0000   2998.9164     28.1514      1.1654      1.1522   1471.7338    211.4682    239.1646      1.4091      1.5936      1.0000 
    14.2000    300.0000      0.0000      0.8660      0.0000   3011.3179     28.1807      1.1663      1.1536   1473.3032    216.5107    242.6390      1.4411      1.6151      1.0000 
    14.2000    350.0000      0.0000      0.8660      0.0000   3021.6586     28.2051      1.1672      1.1548   1474.5913    220.5494    245.4417      1.4667      1.6323      1.0000 
    14.2000    400.0000      0.0000      0.8660      0.0000   3030.5047     28.2261      1.1679      1.1559   1475.6782    223.8918    247.7746      1.4879      1.6466      1.0000 
    14.2000    450.0000      0.0000      0.8660      0.0000   3038.2189     28.2443      1.1685      1.1568   1476.6145    226.7263    249.7625      1.5058      1.6587      1.0000 
    14.2000    500.0000      0.0000      0.8660      0.0000   3045.0470     28.2605      1.1691      1.1576   1477.4340    229.1756    251.4871      1.5212      1.6693      1.0000 
    14.2000    550.0000      0.0000      0.8660      0.0000   3051.1634     28.2750      1.1696      1.1584   1478.1607    231.3238    253.0049      1.5347      1.6785      1.0000 
    14.2000    600.0000      0.0000      0.8660      0.0000   3056.6961     28.2882      1.1701      1.1590   1478.8119    233.2316    254.3569      1.5467      1.6868      1.0000 
    14.2000    650.0000      0.0000      0.8660      0.0000   3061.7419     28.3002      1.1706      1.1597   1479.4006    234.9424    255.5725      1.5574      1.6941      1.0000 
    14.2000    700.0000      0.0000      0.8660      0.0000   3066.3754     28.3112      1.1710      1.1603   1479.9519    236.4899    256.6745      1.5671      1.7008      1.0000 
    14.2000    750.0000      0.0000      0.8660      0.0000   3070.6557     28.3214      1.1714      1.1608   1480.4440    237.9013    257.6820      1.5759      1.7069      1.0000 
    14.2000    800.0000      0.0000      0.8660      0.0000   3074.6301     28.3308      1.1718      1.1613   1480.8976    239.1945    258.6066      1.5840      1.7125      1.0000 
    14.2000    850.0000      0.0000      0.8660      0.0000   3078.3370     28.3397      1.1721      1.1618   1481.3178    240.3873    259.4608      1.5914      1.7177      1.0000 
    14.2000    900.0000      0.0000      0.8660      0.0000   3081.8084     28.3480      1.1724      1.1623   1481.7088    241.4909    260.2520      1.5983      1.7225      1.0000 
    14.2000    950.0000      0.0000      0.8660      0.0000   3085.0707     28.3557      1.1728      1.1627   1482.0740    242.5191    260.9904      1.6047      1.7269      1.0000 
    14.2000   1000.0000      0.0000      0.8660      0.0000   3088.1463     28.3631      1.1730      1.1631   1482.4164    243.4792    261.6807      1.6107      1.7311      1.0000 
    14.3000     50.0000      0.0000      0.8660      0.0000   2879.6659     27.8976      1.1578      1.1408   1454.4165    149.8213    199.9052      1.0102      1.3479      1.0000 
    14.3000    100.0000      0.0000      0.8660      0.0000   2930.6437     28.0168      1.1610      1.1457   1461.6057    180.7014    218.4863      1.2124      1.4659      1.0000 
    14.3000    150.0000      0.0000      0.8660      0.0000   2959.5813     28.0847      1.1629      1.1487   1465.5135    195.3777    228.1175      1.3074      1.5265      1.0000 
    14.3000    200.0000      0.0000      0.8660      0.0000   2979.6527     28.1319      1.1644      1.1509   1468.1454    204.6125    234.3314      1.3667      1.5652      1.0000 
    14.3000    250.0000      0.0000      0.8660      0.0000   2994.9332     28.1680      1.1656      1.1526   1470.1041    211.1881    238.8164      1.4088      1.5931      1.0000 
    14.3000    300.0000      0.0000      0.8660      0.0000   3007.2192     28.1970      1.1665      1.1540   1471.6497    216.2156    242.2779      1.4408      1.6145      1.0000 
    14.3000    350.0000      0.0000      0.8660      0.0000   3017.4601     28.2212      1.1674      1.1552   1472.9176    220.2420    245.0704      1.4664      1.6317      1.0000 
    14.3000    400.0000      0.0000      0.8660      0.0000   3026.2183     28.2419      1.1681      1.1563   1473.9869    223.5743    247.3949      1.4875      1.6460      1.0000 
    14.3000    450.0000      0.0000      0.8660      0.0000   3033.8537     28.2600      1.1687      1.1572   1474.9075    226.4001    249.3757      1.5053      1.6581      1.0000 
    14.3000    500.0000      0.0000      0.8660      0.0000   3040.6105     28.2761      1.1693      1.1580   1475.7130    228.8418    251.0942      1.5207      1.6686      1.0000 
    14.3000    550.0000      0.0000      0.8660      0.0000   3046.6617     28.2904      1.1699      1.1588   1476.4270    230.9833    252.6066      1.5342      1.6779      1.0000 
    14.3000    600.0000      0.0000      0.8660      0.0000   3052.1343     28.3034      1.1704      1.1595   1477.0816    232.8847    253.9536      1.5462      1.6861      1.0000 
    14.3000    650.0000      0.0000      0.8660      0.0000   3057.1242     28.3153      1.1708      1.1601   1477.6602    234.5902    255.1649      1.5569      1.6934      1.0000 
    14.3000    700.0000      0.0000      0.8660      0.0000   3061.7057     28.3262      1.1712      1.1607   1478.1870    236.1331    256.2633      1.5666      1.7001      1.0000 
    14.3000    750.0000      0.0000      0.8660      0.0000   3065.9372     28.3363      1.1716      1.1612   1478.6699    237.5399    257.2670      1.5754      1.7062      1.0000 
    14.3000    800.0000      0.0000      0.8660      0.0000   3069.8656     28.3456      1.1720      1.1618   1479.1149    238.8293    258.1885      1.5835      1.7118      1.0000 
    14.3000    850.0000      0.0000      0.8660      0.0000   3073.5292     28.3544      1.1724      1.1622   1479.5271    240.0175    259.0390      1.5909      1.7170      1.0000 
